Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,STATUS,Notes
0002_mscoll390_item1511,0002,,2,A,University of Pennsylvania Libraries,"1,252,056",1.194,mscoll390_item1511,,
0002_mscodex441,0002,,2,A,University of Pennsylvania Libraries,"1,253,191",1.195,mscodex441,,
0002_mscoll390_item1264,0002,,2,A,University of Pennsylvania Libraries,"1,253,363",1.195,mscoll390_item1264,,
0002_mscoll390_item2508,0002,,2,A,University of Pennsylvania Libraries,"1,257,104",1.199,mscoll390_item2508,,
0002_ms_coll_700_item159,0002,,2,A,University of Pennsylvania Libraries,"1,258,100",1.2,ms_coll_700_item159,,
0002_mscoll390_item578,0002,,2,A,University of Pennsylvania Libraries,"1,259,831",1.201,mscoll390_item578,,
0002_mscoll390_item80,0002,,2,A,University of Pennsylvania Libraries,"1,261,522",1.203,mscoll390_item80,,
0002_mscoll390_item1512,0002,,2,A,University of Pennsylvania Libraries,"1,262,696",1.204,mscoll390_item1512,,
0002_mscoll390_item1891,0002,,2,A,University of Pennsylvania Libraries,"1,263,854",1.205,mscoll390_item1891,,
0002_mscoll390_item2424,0002,,2,A,University of Pennsylvania Libraries,"1,264,959",1.206,mscoll390_item2424,,
0002_mscoll390_item1246,0002,,2,A,University of Pennsylvania Libraries,"1,266,201",1.208,mscoll390_item1246,,
0002_mscoll390_item1581,0002,,2,A,University of Pennsylvania Libraries,"1,267,649",1.209,mscoll390_item1581,,
0002_ms_coll_700_item153,0002,,2,A,University of Pennsylvania Libraries,"1,273,631",1.215,ms_coll_700_item153,,
0002_mscoll49_f41,0002,,2,A,University of Pennsylvania Libraries,"1,274,529",1.215,mscoll49_f41,,
0002_mscodex162,0002,,2,A,University of Pennsylvania Libraries,"1,274,867",1.216,mscodex162,,
0002_mscoll390_item419,0002,,2,A,University of Pennsylvania Libraries,"1,276,425",1.217,mscoll390_item419,,
0002_mscoll390_item1530,0002,,2,A,University of Pennsylvania Libraries,"1,278,785",1.22,mscoll390_item1530,,
0002_mscoll390_item1074,0002,,2,A,University of Pennsylvania Libraries,"1,278,840",1.22,mscoll390_item1074,,
0002_mscoll390_item1944,0002,,2,A,University of Pennsylvania Libraries,"1,279,961",1.221,mscoll390_item1944,,
0002_mscoll390_item2341,0002,,2,A,University of Pennsylvania Libraries,"1,282,941",1.224,mscoll390_item2341,,
0002_mscoll390_item1215,0002,,2,A,University of Pennsylvania Libraries,"1,284,011",1.225,mscoll390_item1215,,
0002_mscoll390_item846,0002,,2,A,University of Pennsylvania Libraries,"1,284,645",1.225,mscoll390_item846,,
0002_mscoll390_item914,0002,,2,A,University of Pennsylvania Libraries,"1,285,238",1.226,mscoll390_item914,,
0002_mscoll390_item2710,0002,,2,A,University of Pennsylvania Libraries,"1,287,624",1.228,mscoll390_item2710,,
0002_mscoll390_item2981,0002,,2,A,University of Pennsylvania Libraries,"1,288,121",1.228,mscoll390_item2981,,
0002_mscoll390_item709,0002,,2,A,University of Pennsylvania Libraries,"1,289,259",1.23,mscoll390_item709,,
0002_ms_coll_700_item114,0002,,2,A,University of Pennsylvania Libraries,"1,289,875",1.23,ms_coll_700_item114,,
0002_mscoll390_item2745,0002,,2,A,University of Pennsylvania Libraries,"1,290,156",1.23,mscoll390_item2745,,
0002_mscoll390_item850,0002,,2,A,University of Pennsylvania Libraries,"1,290,769",1.231,mscoll390_item850,,
0002_mscoll390_item2760,0002,,2,A,University of Pennsylvania Libraries,"1,290,888",1.231,mscoll390_item2760,,
0002_mscoll390_item38,0002,,2,A,University of Pennsylvania Libraries,"1,291,704",1.232,mscoll390_item38,,
0002_mscoll390_item180,0002,,2,A,University of Pennsylvania Libraries,"1,292,638",1.233,mscoll390_item180,,
0002_mscoll390_item1825,0002,,2,A,University of Pennsylvania Libraries,"1,294,362",1.234,mscoll390_item1825,,
0002_mscodex1251,0002,,2,A,University of Pennsylvania Libraries,"1,295,893",1.236,mscodex1251,,
0002_mscoll390_item2593,0002,,2,A,University of Pennsylvania Libraries,"1,298,874",1.239,mscoll390_item2593,,
0002_ms_coll_700_item90,0002,,2,A,University of Pennsylvania Libraries,"1,300,017",1.24,ms_coll_700_item90,,
0002_mscoll390_item538,0002,,2,A,University of Pennsylvania Libraries,"1,300,330",1.24,mscoll390_item538,,
0002_mscoll390_item723,0002,,2,A,University of Pennsylvania Libraries,"1,300,677",1.24,mscoll390_item723,,
0002_mscoll390_item78,0002,,2,A,University of Pennsylvania Libraries,"1,301,410",1.241,mscoll390_item78,,
0002_h130,0002,,2,A,University of Pennsylvania Libraries,"1,302,871",1.243,h130,,
0002_mscoll390_item9,0002,,2,A,University of Pennsylvania Libraries,"1,308,439",1.248,mscoll390_item9,,
0002_mscoll390_item876,0002,,2,A,University of Pennsylvania Libraries,"1,309,093",1.248,mscoll390_item876,,
0002_mscoll390_item390,0002,,2,A,University of Pennsylvania Libraries,"1,310,173",1.249,mscoll390_item390,,
0002_mscoll390_item2429,0002,,2,A,University of Pennsylvania Libraries,"1,310,186",1.249,mscoll390_item2429,,
0002_mscoll390_item1563,0002,,2,A,University of Pennsylvania Libraries,"1,310,660",1.25,mscoll390_item1563,,
0002_mscoll390_item2158,0002,,2,A,University of Pennsylvania Libraries,"1,310,975",1.25,mscoll390_item2158,,
0002_mscoll390_item2480,0002,,2,A,University of Pennsylvania Libraries,"1,313,599",1.253,mscoll390_item2480,,
0002_mscoll390_item2256,0002,,2,A,University of Pennsylvania Libraries,"1,314,081",1.253,mscoll390_item2256,,
0002_mscoll390_item891,0002,,2,A,University of Pennsylvania Libraries,"1,316,894",1.256,mscoll390_item891,,
0002_mscodex1124,0002,,2,A,University of Pennsylvania Libraries,"1,317,968",1.257,mscodex1124,,
0002_mscoll390_item2170,0002,,2,A,University of Pennsylvania Libraries,"1,319,652",1.259,mscoll390_item2170,,
0002_mscoll390_item1648,0002,,2,A,University of Pennsylvania Libraries,"1,321,172",1.26,mscoll390_item1648,,
0002_mscoll390_item742,0002,,2,A,University of Pennsylvania Libraries,"1,322,335",1.261,mscoll390_item742,,
0002_mscoll390_item2579,0002,,2,A,University of Pennsylvania Libraries,"1,324,979",1.264,mscoll390_item2579,,
0002_mscoll390_item685,0002,,2,A,University of Pennsylvania Libraries,"1,327,458",1.266,mscoll390_item685,,
0002_mscodex392,0002,,2,A,University of Pennsylvania Libraries,"1,328,861",1.267,mscodex392,,
0002_mscoll390_item59,0002,,2,A,University of Pennsylvania Libraries,"1,330,369",1.269,mscoll390_item59,,
0002_mscoll390_item1517,0002,,2,A,University of Pennsylvania Libraries,"1,330,873",1.269,mscoll390_item1517,,
0002_mscoll390_item1238,0002,,2,A,University of Pennsylvania Libraries,"1,331,464",1.27,mscoll390_item1238,,
0002_mscoll390_item1295,0002,,2,A,University of Pennsylvania Libraries,"1,333,103",1.271,mscoll390_item1295,,
0002_mscoll390_item497,0002,,2,A,University of Pennsylvania Libraries,"1,335,170",1.273,mscoll390_item497,,
0002_miscmss17,0002,,2,A,University of Pennsylvania Libraries,"1,335,811",1.274,miscmss17,,
0002_mscoll390_item153,0002,,2,A,University of Pennsylvania Libraries,"1,336,697",1.275,mscoll390_item153,,
0002_mscoll390_item2270,0002,,2,A,University of Pennsylvania Libraries,"1,337,992",1.276,mscoll390_item2270,,
0002_mscoll390_item607,0002,,2,A,University of Pennsylvania Libraries,"1,338,057",1.276,mscoll390_item607,,
0002_mscoll390_item1227,0002,,2,A,University of Pennsylvania Libraries,"1,340,319",1.278,mscoll390_item1227,,
0002_mscoll390_item753,0002,,2,A,University of Pennsylvania Libraries,"1,340,607",1.279,mscoll390_item753,,
0002_ms_coll_700_item75,0002,,2,A,University of Pennsylvania Libraries,"1,341,072",1.279,ms_coll_700_item75,,
0002_mscoll390_item2736,0002,,2,A,University of Pennsylvania Libraries,"1,341,714",1.28,mscoll390_item2736,,
0002_mscoll390_item999,0002,,2,A,University of Pennsylvania Libraries,"1,343,642",1.281,mscoll390_item999,,
0002_mscoll390_item2086,0002,,2,A,University of Pennsylvania Libraries,"1,345,176",1.283,mscoll390_item2086,,
0002_mscoll390_item1229,0002,,2,A,University of Pennsylvania Libraries,"1,345,355",1.283,mscoll390_item1229,,
0002_mscoll390_item1309,0002,,2,A,University of Pennsylvania Libraries,"1,346,359",1.284,mscoll390_item1309,,
0002_mscoll390_item251,0002,,2,A,University of Pennsylvania Libraries,"1,346,808",1.284,mscoll390_item251,,
0002_mscoll390_item686,0002,,2,A,University of Pennsylvania Libraries,"1,347,039",1.285,mscoll390_item686,,
0002_mscoll390_item2516,0002,,2,A,University of Pennsylvania Libraries,"1,348,308",1.286,mscoll390_item2516,,
0002_mscoll390_item867,0002,,2,A,University of Pennsylvania Libraries,"1,350,700",1.288,mscoll390_item867,,
0002_mscoll390_item1830,0002,,2,A,University of Pennsylvania Libraries,"1,353,927",1.291,mscoll390_item1830,,
0002_mscoll390_item665,0002,,2,A,University of Pennsylvania Libraries,"1,354,016",1.291,mscoll390_item665,,
0002_mscoll390_item1989,0002,,2,A,University of Pennsylvania Libraries,"1,357,751",1.295,mscoll390_item1989,,
0002_mscoll390_item2211,0002,,2,A,University of Pennsylvania Libraries,"1,357,998",1.295,mscoll390_item2211,,
0002_mscoll390_item676,0002,,2,A,University of Pennsylvania Libraries,"1,358,721",1.296,mscoll390_item676,,
0002_mscoll390_item412,0002,,2,A,University of Pennsylvania Libraries,"1,361,729",1.299,mscoll390_item412,,
0002_mscoll390_item1499,0002,,2,A,University of Pennsylvania Libraries,"1,363,309",1.3,mscoll390_item1499,,
0002_mscoll390_item1138,0002,,2,A,University of Pennsylvania Libraries,"1,363,601",1.3,mscoll390_item1138,,
0002_mscodex581,0002,,2,A,University of Pennsylvania Libraries,"1,363,894",1.301,mscodex581,,
0002_mscoll390_item1509,0002,,2,A,University of Pennsylvania Libraries,"1,364,001",1.301,mscoll390_item1509,,
0002_ms_coll_700_item157,0002,,2,A,University of Pennsylvania Libraries,"1,364,333",1.301,ms_coll_700_item157,,
0002_mscoll390_item2560,0002,,2,A,University of Pennsylvania Libraries,"1,367,407",1.304,mscoll390_item2560,,
0002_mscoll390_item2611,0002,,2,A,University of Pennsylvania Libraries,"1,367,751",1.304,mscoll390_item2611,,
0002_mscoll390_item793,0002,,2,A,University of Pennsylvania Libraries,"1,368,048",1.305,mscoll390_item793,,
0002_mscoll390_item1893,0002,,2,A,University of Pennsylvania Libraries,"1,368,086",1.305,mscoll390_item1893,,
0002_mscoll390_item1784,0002,,2,A,University of Pennsylvania Libraries,"1,369,673",1.306,mscoll390_item1784,,
0002_mscoll390_item1101,0002,,2,A,University of Pennsylvania Libraries,"1,370,472",1.307,mscoll390_item1101,,
0002_mscoll390_item2415,0002,,2,A,University of Pennsylvania Libraries,"1,371,290",1.308,mscoll390_item2415,,
0002_mscoll390_item2780,0002,,2,A,University of Pennsylvania Libraries,"1,372,615",1.309,mscoll390_item2780,,
0002_mscoll390_item2586,0002,,2,A,University of Pennsylvania Libraries,"1,374,174",1.311,mscoll390_item2586,,
0002_mscoll742_f18,0002,,2,A,University of Pennsylvania Libraries,"1,381,531",1.318,mscoll742_f18,,
0002_mscoll390_item1821,0002,,2,A,University of Pennsylvania Libraries,"1,382,264",1.318,mscoll390_item1821,,
0002_mscoll390_item171,0002,,2,A,University of Pennsylvania Libraries,"1,385,208",1.321,mscoll390_item171,,
0002_mscoll390_item2275,0002,,2,A,University of Pennsylvania Libraries,"1,386,213",1.322,mscoll390_item2275,,
0002_mscoll390_item1289,0002,,2,A,University of Pennsylvania Libraries,"1,388,668",1.324,mscoll390_item1289,,
0002_mscoll390_item594,0002,,2,A,University of Pennsylvania Libraries,"1,389,222",1.325,mscoll390_item594,,
0002_mscoll390_item1474,0002,,2,A,University of Pennsylvania Libraries,"1,389,652",1.325,mscoll390_item1474,,
0002_mscodex1223,0002,,2,A,University of Pennsylvania Libraries,"1,389,861",1.325,mscodex1223,,
0002_mscoll390_item888,0002,,2,A,University of Pennsylvania Libraries,"1,390,295",1.326,mscoll390_item888,,
0002_mscoll390_item552,0002,,2,A,University of Pennsylvania Libraries,"1,391,032",1.327,mscoll390_item552,,
0002_mscoll390_item450,0002,,2,A,University of Pennsylvania Libraries,"1,398,728",1.334,mscoll390_item450,,
0002_msindic15,0002,,2,A,University of Pennsylvania Libraries,"1,399,124",1.334,msindic15,,
0002_ms_coll_700_item77,0002,,2,A,University of Pennsylvania Libraries,"1,399,512",1.335,ms_coll_700_item77,,
0002_mscoll390_item605,0002,,2,A,University of Pennsylvania Libraries,"1,401,600",1.337,mscoll390_item605,,
0002_ms_coll_700_item154,0002,,2,A,University of Pennsylvania Libraries,"1,404,126",1.339,ms_coll_700_item154,,
0002_mscoll390_item2575,0002,,2,A,University of Pennsylvania Libraries,"1,404,354",1.339,mscoll390_item2575,,
0002_ms_coll_700_item133,0002,,2,A,University of Pennsylvania Libraries,"1,407,401",1.342,ms_coll_700_item133,,
0002_h105,0002,,2,A,University of Pennsylvania Libraries,"1,407,461",1.342,h105,,
0002_cajs_rarms448,0002,,2,A,University of Pennsylvania Libraries,"1,409,118",1.344,cajs_rarms448,,
0002_mscoll390_item2546,0002,,2,A,University of Pennsylvania Libraries,"1,411,551",1.346,mscoll390_item2546,,
0002_h104,0002,,2,A,University of Pennsylvania Libraries,"1,411,911",1.347,h104,,
0002_mscoll390_item1098,0002,,2,A,University of Pennsylvania Libraries,"1,412,712",1.347,mscoll390_item1098,,
0002_mscoll390_item1100,0002,,2,A,University of Pennsylvania Libraries,"1,416,199",1.351,mscoll390_item1100,,
0002_mscoll390_item577,0002,,2,A,University of Pennsylvania Libraries,"1,416,685",1.351,mscoll390_item577,,
0002_mscoll390_item2071,0002,,2,A,University of Pennsylvania Libraries,"1,418,617",1.353,mscoll390_item2071,,
0002_mscoll390_item2470,0002,,2,A,University of Pennsylvania Libraries,"1,419,632",1.354,mscoll390_item2470,,
0002_mscoll390_item1740,0002,,2,A,University of Pennsylvania Libraries,"1,419,803",1.354,mscoll390_item1740,,
0002_mscoll390_item680,0002,,2,A,University of Pennsylvania Libraries,"1,421,198",1.355,mscoll390_item680,,
0002_mscoll390_item2272,0002,,2,A,University of Pennsylvania Libraries,"1,422,528",1.357,mscoll390_item2272,,
0002_mscoll390_item1030,0002,,2,A,University of Pennsylvania Libraries,"1,424,503",1.359,mscoll390_item1030,,
0002_mscoll390_item1155,0002,,2,A,University of Pennsylvania Libraries,"1,424,714",1.359,mscoll390_item1155,,
0002_mscoll390_item385,0002,,2,A,University of Pennsylvania Libraries,"1,426,127",1.36,mscoll390_item385,,
0002_mscodex1099,0002,,2,A,University of Pennsylvania Libraries,"1,428,148",1.362,mscodex1099,,
0002_mscoll390_item1328,0002,,2,A,University of Pennsylvania Libraries,"1,429,394",1.363,mscoll390_item1328,,
0002_mscoll390_item508,0002,,2,A,University of Pennsylvania Libraries,"1,432,518",1.366,mscoll390_item508,,
0002_mscoll390_item976,0002,,2,A,University of Pennsylvania Libraries,"1,436,207",1.37,mscoll390_item976,,
0002_mscoll390_item301,0002,,2,A,University of Pennsylvania Libraries,"1,437,213",1.371,mscoll390_item301,,
0002_mscodex1177,0002,,2,A,University of Pennsylvania Libraries,"1,440,348",1.374,mscodex1177,,
0002_ms_coll_700_item100,0002,,2,A,University of Pennsylvania Libraries,"1,443,572",1.377,ms_coll_700_item100,,
0002_mscoll390_item1536,0002,,2,A,University of Pennsylvania Libraries,"1,443,977",1.377,mscoll390_item1536,,
0002_mscoll390_item2064,0002,,2,A,University of Pennsylvania Libraries,"1,444,476",1.378,mscoll390_item2064,,
0002_mscodex1377,0002,,2,A,University of Pennsylvania Libraries,"1,446,684",1.38,mscodex1377,,
0002_mscoll390_item362,0002,,2,A,University of Pennsylvania Libraries,"1,449,780",1.383,mscoll390_item362,,
0002_mscoll390_item409,0002,,2,A,University of Pennsylvania Libraries,"1,449,843",1.383,mscoll390_item409,,
0002_mscoll390_item849,0002,,2,A,University of Pennsylvania Libraries,"1,451,364",1.384,mscoll390_item849,,
0002_mscoll390_item1302,0002,,2,A,University of Pennsylvania Libraries,"1,453,194",1.386,mscoll390_item1302,,
0002_mscoll390_item887,0002,,2,A,University of Pennsylvania Libraries,"1,453,530",1.386,mscoll390_item887,,
0002_mscoll390_item896,0002,,2,A,University of Pennsylvania Libraries,"1,453,786",1.386,mscoll390_item896,,
0002_mscoll390_item1524,0002,,2,A,University of Pennsylvania Libraries,"1,453,803",1.386,mscoll390_item1524,,
0002_mscoll390_item425,0002,,2,A,University of Pennsylvania Libraries,"1,454,326",1.387,mscoll390_item425,,
0002_mscoll390_item1958,0002,,2,A,University of Pennsylvania Libraries,"1,454,915",1.388,mscoll390_item1958,,
0002_mscoll390_item222,0002,,2,A,University of Pennsylvania Libraries,"1,455,755",1.388,mscoll390_item222,,
0002_mscoll390_item1566,0002,,2,A,University of Pennsylvania Libraries,"1,458,262",1.391,mscoll390_item1566,,
0002_mscoll390_item925,0002,,2,A,University of Pennsylvania Libraries,"1,458,958",1.391,mscoll390_item925,,
0002_mscoll742_f124,0002,,2,A,University of Pennsylvania Libraries,"1,461,519",1.394,mscoll742_f124,,
0002_mscodex914,0002,,2,A,University of Pennsylvania Libraries,"1,461,939",1.394,mscodex914,,
0002_mscoll390_item1928,0002,,2,A,University of Pennsylvania Libraries,"1,462,213",1.394,mscoll390_item1928,,
0002_mscoll390_item444,0002,,2,A,University of Pennsylvania Libraries,"1,464,334",1.396,mscoll390_item444,,
0002_mscoll390_item1081,0002,,2,A,University of Pennsylvania Libraries,"1,466,357",1.398,mscoll390_item1081,,
0002_mscoll390_item319,0002,,2,A,University of Pennsylvania Libraries,"1,467,571",1.4,mscoll390_item319,,
0002_mscoll390_item649,0002,,2,A,University of Pennsylvania Libraries,"1,468,722",1.401,mscoll390_item649,,
0002_mscoll390_item2032,0002,,2,A,University of Pennsylvania Libraries,"1,468,959",1.401,mscoll390_item2032,,
0002_mscoll390_item113,0002,,2,A,University of Pennsylvania Libraries,"1,470,108",1.402,mscoll390_item113,,
0002_msoversize4,0002,,2,A,University of Pennsylvania Libraries,"1,477,957",1.409,msoversize4,,
0002_mscoll390_item2326,0002,,2,A,University of Pennsylvania Libraries,"1,478,156",1.41,mscoll390_item2326,,
0002_mscodex143,0002,,2,A,University of Pennsylvania Libraries,"1,479,420",1.411,mscodex143,,
0002_mscoll390_item1354,0002,,2,A,University of Pennsylvania Libraries,"1,481,495",1.413,mscoll390_item1354,,
0002_mscoll390_item698,0002,,2,A,University of Pennsylvania Libraries,"1,482,327",1.414,mscoll390_item698,,
0002_mscoll390_item1124,0002,,2,A,University of Pennsylvania Libraries,"1,485,546",1.417,mscoll390_item1124,,
0002_mscoll390_item996,0002,,2,A,University of Pennsylvania Libraries,"1,486,458",1.418,mscoll390_item996,,
0002_mscodex618,0002,,2,A,University of Pennsylvania Libraries,"1,489,645",1.421,mscodex618,,
0002_mscoll390_item377,0002,,2,A,University of Pennsylvania Libraries,"1,492,839",1.424,mscoll390_item377,,
0002_mscoll390_item1228,0002,,2,A,University of Pennsylvania Libraries,"1,494,724",1.425,mscoll390_item1228,,
0002_mscodex67,0002,,2,A,University of Pennsylvania Libraries,"1,496,252",1.427,mscodex67,,
